,time,state,val
0,2019-08-22 06:16:35.847130,robots_states1,"{'H': {1: {'h_d': [-0.5], 'h_b': 1.0, 'h_c': [-1.0], 'h_a': -1.0, 'h_bc': [0.0], 'h_ab': -1.0, 'h_ac': [0.0], 'h_ad': [0.10000000000000007], 'h_cd': [-0.9], 'h_bd': [-1.0]}, 2: {'h_d': [0.8], 'h_b': 1.0, 'h_c': [0.10000000000000007], 'h_a': -1.0, 'h_bc': [0.9000000000000001], 'h_ab': -1.0, 'h_ac': [-0.3999999999999999], 'h_ad': [-0.3999999999999999], 'h_cd': [0.7000000000000002], 'h_bd': [-0.3999999999999999]}}, 'state': {1: {'1': array([[-0.00961309+0.1072014j ],
       [-0.11174131+0.25761845j],
       [-0.03063199+0.23864771j],
       [-0.04015145+0.31632084j],
       [-0.00961309+0.1072014j ],
       [-0.11174131+0.25761845j],
       [-0.03063199+0.23864771j],
       [-0.04015145+0.31632084j],
       [-0.00961309+0.1072014j ],
       [-0.11174131+0.25761845j],
       [-0.03063199+0.23864771j],
       [-0.04015145+0.31632084j],
       [-0.00961309+0.1072014j ],
       [-0.11174131+0.25761845j],
       [-0.03063199+0.23864771j],
       [-0.04015145+0.31632084j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[-0.13755825+0.12310759j],
       [-0.1397074 +0.12554131j],
       [-0.13977128+0.24043046j],
       [-0.2602426 +0.18861189j],
       [-0.13755825+0.12310759j],
       [-0.1397074 +0.12554131j],
       [-0.13977128+0.24043046j],
       [-0.2602426 +0.18861189j],
       [-0.13755825+0.12310759j],
       [-0.1397074 +0.12554131j],
       [-0.13977128+0.24043046j],
       [-0.2602426 +0.18861189j],
       [-0.13755825+0.12310759j],
       [-0.1397074 +0.12554131j],
       [-0.13977128+0.24043046j],
       [-0.2602426 +0.18861189j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-22 06:16:43.328283,person_agree1,"red
"
0,2019-08-22 06:16:43.333373,story2,"{'qq': [0, 2], 'qtype': 'rate'}"
0,2019-08-22 06:17:18.232468,person_input2,"{'a': 70, 'a_and_c': 70, 'c': 70}"
0,2019-08-22 06:17:21.856159,person_state2,"{'H': {'h_ab': -1.0, 'h_b': 1.0, 'h_a': -1.0}, 'state': {'1': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j]])}}"
0,2019-08-22 06:17:21.868582,story3,"{'qq': [1, 3], 'qtype': 'rank'}"
0,2019-08-22 06:17:21.909052,U_matrix3,"                               0  ...                         15
0        (0.5702683705124533+0j)  ...  (-0.11814209591443159+0j)
1      (-0.27778465562547006+0j)  ...   (-0.3313475453098616+0j)
2       (0.29809173786941834+0j)  ...  (-0.08455945370463229+0j)
3      (-0.01626174728924329+0j)  ...  (-0.07068354379546989+0j)
4       (0.27873673460503195+0j)  ...  (-0.12020099298578321+0j)
5        (0.1911374456864327+0j)  ...   (0.14871010848297384+0j)
6       (0.21988008350791471+0j)  ...  (-0.14094742892705195+0j)
7      (-0.10846396374596289+0j)  ...  (-0.01706379431722719+0j)
8      (-0.37893630397777855+0j)  ...   (0.03694133375234747+0j)
9       (0.20977192790774785+0j)  ...   (0.25152189540627773+0j)
10     (0.014584177825845514+0j)  ...  (-0.26781303459268896+0j)
11       (-0.177331681928705+0j)  ...   (-0.3865862727086839+0j)
12   (-0.0003883809485272253+0j)  ...   (0.07365899769696177+0j)
13  (-0.00041001948054378377+0j)  ...    (0.3629129670757887+0j)
14      (0.31634205295882034+0j)  ...  (0.018550255598527562+0j)
15     (-0.12181275741698387+0j)  ...    (0.6197646195043555+0j)

[16 rows x 16 columns]"
0,2019-08-22 06:17:37.725602,robot1,"{'intro': 'it_seems_that', 'probs': [('b', 30), ('b_and_d', 30), ('d', 90)]}"
0,2019-08-22 06:18:08.241386,robot2,"{'intro': 'i_think_that', 'probs': [('b', 30), ('b_and_d', 80), ('d', 20)]}"
0,2019-08-22 06:18:34.865018,robots_states3,"{'H': {1: {'h_d': [-0.5], 'h_b': 1.0, 'h_c': [-1.0], 'h_a': -1.0, 'h_bc': [0.0], 'h_ab': -1.0, 'h_ac': [0.0], 'h_ad': [0.10000000000000007], 'h_cd': [-0.9], 'h_bd': [-1.0]}, 2: {'h_d': [0.8], 'h_b': 1.0, 'h_c': [0.10000000000000007], 'h_a': -1.0, 'h_bc': [0.9000000000000001], 'h_ab': -1.0, 'h_ac': [-0.3999999999999999], 'h_ad': [-0.3999999999999999], 'h_cd': [0.7000000000000002], 'h_bd': [-0.3999999999999999]}}, 'state': {1: {'1': array([[ 0.00281192+0.04920664j],
       [-0.02838777-0.00748689j],
       [ 0.02004814+0.11344494j],
       [-0.11518414+0.29691445j],
       [-0.03688564+0.15133979j],
       [-0.0628549 +0.22821409j],
       [-0.07774026+0.28861282j],
       [-0.13392348+0.6040732j ],
       [-0.02122543+0.30421607j],
       [ 0.03609817+0.17979041j],
       [ 0.01278401-0.08922592j],
       [ 0.10163327-0.20613268j],
       [-0.00344244+0.07041939j],
       [-0.06637729+0.30855867j],
       [-0.00289437+0.08772648j],
       [-0.00836783+0.17205905j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[-0.08805164+0.00635329j],
       [-0.13860994-0.01683684j],
       [-0.20228137+0.1271085j ],
       [-0.15232068+0.13202458j],
       [-0.1277492 +0.10848643j],
       [-0.16004328+0.05094253j],
       [-0.30006976+0.30227639j],
       [-0.55274043+0.04729514j],
       [-0.18994632+0.21819991j],
       [-0.0238018 +0.03416074j],
       [ 0.02195333-0.02984392j],
       [-0.18140774-0.18920427j],
       [-0.17216333-0.01559676j],
       [-0.309864  +0.1410223j ],
       [ 0.00627495+0.14710849j],
       [-0.01273254+0.08000823j]])}, 2: {'1': array([[-0.06710481+0.08236521j],
       [ 0.02775471-0.03308252j],
       [-0.1397799 +0.23189039j],
       [-0.18611169+0.12865084j],
       [-0.10270733+0.10323623j],
       [-0.15916589+0.13059773j],
       [-0.14627043+0.25421269j],
       [-0.45456559+0.39342274j],
       [-0.15727687+0.28461997j],
       [-0.21822499+0.11269704j],
       [ 0.13287692-0.09048524j],
       [ 0.09294267-0.08765803j],
       [-0.08962882+0.02351868j],
       [-0.22177961+0.20815109j],
       [-0.08278507+0.05700163j],
       [-0.12933705+0.1231172j ]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[ 0.07789818+0.00625609j],
       [ 0.16430508-0.11283944j],
       [ 0.31604929-0.10065741j],
       [ 0.31041984-0.13838467j],
       [ 0.04229566+0.02712711j],
       [-0.00524158+0.16840275j],
       [ 0.30955875-0.07833511j],
       [ 0.05393643+0.49145562j],
       [ 0.22404533+0.09719441j],
       [ 0.17931464-0.02910891j],
       [ 0.03997991-0.07135905j],
       [ 0.01988627-0.07216115j],
       [ 0.29169338-0.16390688j],
       [ 0.07776077+0.23775087j],
       [-0.17568209+0.07612783j],
       [-0.02474412+0.18598248j]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-22 06:18:38.535408,person_agree3,"blue
"
0,2019-08-22 06:20:40.879858,person_rankings3,"{'a': '9', 'c': '10', 'b': '2', 'd': '1', 'c_and_d': '7', 'a_and_c': '8', 'a_and_b': '4', 'a_and_d': '5', 'b_and_c': '6', 'b_and_d': '3'}
"
0,2019-08-22 06:20:48.394840,robot1,"{'rankings': ['a_and_c', 'a_and_b', 'a_and_d', 'c_and_d', 'b_and_d', 'b', 'c', 'b_and_c', 'a', 'd'], 'intro': 'i_think_the_ranking_is'}"
0,2019-08-22 06:21:08.977430,robot2,"{'rankings': ['a_and_b', 'd', 'c_and_d', 'b', 'b_and_c', 'a_and_d', 'b_and_d', 'c', 'a_and_c', 'a'], 'intro': 'i_think_the_ranking_is'}"
0,2019-08-22 06:21:23.518431,robots_states3_ranks,"{'H': {1: {'h_d': [-0.5], 'h_b': 1.0, 'h_c': [-1.0], 'h_a': -1.0, 'h_bc': [0.0], 'h_ab': -1.0, 'h_ac': [0.0], 'h_ad': [0.10000000000000007], 'h_cd': [-0.9], 'h_bd': [-1.0]}, 2: {'h_d': [0.8], 'h_b': 1.0, 'h_c': [0.10000000000000007], 'h_a': -1.0, 'h_bc': [0.9000000000000001], 'h_ab': -1.0, 'h_ac': [-0.3999999999999999], 'h_ad': [-0.3999999999999999], 'h_cd': [0.7000000000000002], 'h_bd': [-0.3999999999999999]}}, 'state': {1: {'1': array([[ 0.00281192+0.04920664j],
       [-0.02838777-0.00748689j],
       [ 0.02004814+0.11344494j],
       [-0.11518414+0.29691445j],
       [-0.03688564+0.15133979j],
       [-0.0628549 +0.22821409j],
       [-0.07774026+0.28861282j],
       [-0.13392348+0.6040732j ],
       [-0.02122543+0.30421607j],
       [ 0.03609817+0.17979041j],
       [ 0.01278401-0.08922592j],
       [ 0.10163327-0.20613268j],
       [-0.00344244+0.07041939j],
       [-0.06637729+0.30855867j],
       [-0.00289437+0.08772648j],
       [-0.00836783+0.17205905j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[-0.08805164+0.00635329j],
       [-0.13860994-0.01683684j],
       [-0.20228137+0.1271085j ],
       [-0.15232068+0.13202458j],
       [-0.1277492 +0.10848643j],
       [-0.16004328+0.05094253j],
       [-0.30006976+0.30227639j],
       [-0.55274043+0.04729514j],
       [-0.18994632+0.21819991j],
       [-0.0238018 +0.03416074j],
       [ 0.02195333-0.02984392j],
       [-0.18140774-0.18920427j],
       [-0.17216333-0.01559676j],
       [-0.309864  +0.1410223j ],
       [ 0.00627495+0.14710849j],
       [-0.01273254+0.08000823j]])}, 2: {'1': array([[-0.06710481+0.08236521j],
       [ 0.02775471-0.03308252j],
       [-0.1397799 +0.23189039j],
       [-0.18611169+0.12865084j],
       [-0.10270733+0.10323623j],
       [-0.15916589+0.13059773j],
       [-0.14627043+0.25421269j],
       [-0.45456559+0.39342274j],
       [-0.15727687+0.28461997j],
       [-0.21822499+0.11269704j],
       [ 0.13287692-0.09048524j],
       [ 0.09294267-0.08765803j],
       [-0.08962882+0.02351868j],
       [-0.22177961+0.20815109j],
       [-0.08278507+0.05700163j],
       [-0.12933705+0.1231172j ]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[ 0.07789818+0.00625609j],
       [ 0.16430508-0.11283944j],
       [ 0.31604929-0.10065741j],
       [ 0.31041984-0.13838467j],
       [ 0.04229566+0.02712711j],
       [-0.00524158+0.16840275j],
       [ 0.30955875-0.07833511j],
       [ 0.05393643+0.49145562j],
       [ 0.22404533+0.09719441j],
       [ 0.17931464-0.02910891j],
       [ 0.03997991-0.07135905j],
       [ 0.01988627-0.07216115j],
       [ 0.29169338-0.16390688j],
       [ 0.07776077+0.23775087j],
       [-0.17568209+0.07612783j],
       [-0.02474412+0.18598248j]])}}, 'rankings': {1: ['a_and_c', 'a_and_b', 'a_and_d', 'c_and_d', 'b_and_d', 'b', 'c', 'b_and_c', 'a', 'd'], 2: ['a_and_b', 'd', 'c_and_d', 'b', 'b_and_c', 'a_and_d', 'b_and_d', 'c', 'a_and_c', 'a']}}"
0,2019-08-22 06:21:34.417505,who_did_it,"['a_and_c']
"
0,2019-08-22 06:21:34.423213,event,suspect story started
0,2019-08-22 06:21:34.468930,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-22 06:23:07.424136,person_input0,"{'a': 60, 'a_and_b': 100, 'b': 80}"
0,2019-08-22 06:23:10.966297,person_state0,"{'H': {'h_ab': 1.0, 'h_b': -1.0, 'h_a': 1.0}, 'state': {'1': array([[-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-22 06:23:10.990640,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-22 06:23:19.799978,robot2,"{'intro': 'it_seems_that', 'probs': [('c', 30), ('c_and_d', 90), ('d', 30)]}"
0,2019-08-22 06:23:48.418328,robot1,"{'intro': 'i_think_that', 'probs': [('c', 80), ('c_and_d', 30), ('d', 80)]}"
0,2019-08-22 06:24:13.605587,robots_states1,"{'H': {1: {'h_d': [-0.8], 'h_b': -1.0, 'h_c': [-0.8], 'h_a': 1.0, 'h_bc': [-0.9], 'h_ab': 1.0, 'h_ac': [0.0], 'h_ad': [0.10000000000000007], 'h_cd': [0.4000000000000001], 'h_bd': [0.0]}, 2: {'h_d': [0.10000000000000007], 'h_b': -1.0, 'h_c': [0.9000000000000001], 'h_a': 1.0, 'h_bc': [-0.5], 'h_ab': 1.0, 'h_ac': [0.6000000000000001], 'h_ad': [0.8], 'h_cd': [0.8], 'h_bd': [-0.3999999999999999]}}, 'state': {1: {'1': array([[0.11721131-0.03874767j],
       [0.18112188-0.18370499j],
       [0.18112188-0.18370499j],
       [0.04938815-0.31498511j],
       [0.11721131-0.03874767j],
       [0.18112188-0.18370499j],
       [0.18112188-0.18370499j],
       [0.04938815-0.31498511j],
       [0.11721131-0.03874767j],
       [0.18112188-0.18370499j],
       [0.18112188-0.18370499j],
       [0.04938815-0.31498511j],
       [0.11721131-0.03874767j],
       [0.18112188-0.18370499j],
       [0.18112188-0.18370499j],
       [0.04938815-0.31498511j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[-0.11820074+0.14487544j],
       [-0.12368145+0.26992575j],
       [-0.11935165+0.14590717j],
       [-0.21438752+0.21304213j],
       [-0.11820074+0.14487544j],
       [-0.12368145+0.26992575j],
       [-0.11935165+0.14590717j],
       [-0.21438752+0.21304213j],
       [-0.11820074+0.14487544j],
       [-0.12368145+0.26992575j],
       [-0.11935165+0.14590717j],
       [-0.21438752+0.21304213j],
       [-0.11820074+0.14487544j],
       [-0.12368145+0.26992575j],
       [-0.11935165+0.14590717j],
       [-0.21438752+0.21304213j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-22 06:24:17.600033,person_agree1,"blue
"
0,2019-08-22 06:24:17.603947,story2,"{'qq': [0, 3], 'qtype': 'rate'}"
0,2019-08-22 06:24:51.648319,person_input2,"{'a': 80, 'd': 20, 'a_and_d': 50}"
0,2019-08-22 06:24:54.534635,person_state2,"{'H': {'h_ab': 1.0, 'h_b': -1.0, 'h_a': 1.0}, 'state': {'1': array([[-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j]])}}"
0,2019-08-22 06:24:54.546146,story3,"{'qq': [1, 2], 'qtype': 'rank'}"
0,2019-08-22 06:24:54.582386,U_matrix3,"                              0  ...                          15
0     (-0.06589111109180565+0j)  ...   (-0.33993285552735086+0j)
1    (-0.017572726462603366+0j)  ...    (0.07397272733231337+0j)
2     (-0.36039116290474177+0j)  ...    (-0.2389363929600936+0j)
3     (-0.04788826367881562+0j)  ...  (-0.025365424115581375+0j)
4     (-0.27470603859208365+0j)  ...    (0.09576393166488942+0j)
5      (0.14628157534727762+0j)  ...    (0.06641746337432453+0j)
6      (0.38647960785551994+0j)  ...     (-0.236548815936588+0j)
7       (-0.563307583985259+0j)  ...    (0.04186258122363945+0j)
8       (0.1279603745547232+0j)  ...     (0.1499922946417515+0j)
9    (0.0037268847519992057+0j)  ...    (-0.4043986385713024+0j)
10  (-0.0009348301975132213+0j)  ...   (-0.04697327841788808+0j)
11     (0.11576707572422458+0j)  ...    (0.19132898309027452+0j)
12     (0.19688123524904497+0j)  ...    (0.19154252095141094+0j)
13    (0.042414283930637835+0j)  ...     (0.1656971758165065+0j)
14    (-0.47842291951892363+0j)  ...    (0.15573617614286914+0j)
15     (0.01976201473347221+0j)  ...      (0.660834920910281+0j)

[16 rows x 16 columns]"
0,2019-08-22 06:25:06.391363,robot2,"{'intro': 'it_seems_that', 'probs': [('b', 50), ('b_and_c', 70), ('c', 70)]}"
0,2019-08-22 06:25:36.038526,robot1,"{'intro': 'for_my_opinion', 'probs': [('b', 40), ('b_and_c', 30), ('c', 80)]}"
0,2019-08-22 06:26:01.535811,robots_states3,"{'H': {1: {'h_d': [-0.8], 'h_b': -1.0, 'h_c': [-0.8], 'h_a': 1.0, 'h_bc': [-0.9], 'h_ab': 1.0, 'h_ac': [0.0], 'h_ad': [0.10000000000000007], 'h_cd': [0.4000000000000001], 'h_bd': [0.0]}, 2: {'h_d': [0.10000000000000007], 'h_b': -1.0, 'h_c': [0.9000000000000001], 'h_a': 1.0, 'h_bc': [-0.5], 'h_ab': 1.0, 'h_ac': [0.6000000000000001], 'h_ad': [0.8], 'h_cd': [0.8], 'h_bd': [-0.3999999999999999]}}, 'state': {1: {'1': array([[-0.17538975+0.14098573j],
       [ 0.17230099-0.13637655j],
       [ 0.02780598+0.07585213j],
       [ 0.0691937 -0.13595393j],
       [ 0.15984789-0.32637872j],
       [ 0.25958481-0.39602783j],
       [ 0.00280687-0.08402064j],
       [-0.12612308-0.15725501j],
       [ 0.08369939-0.12479245j],
       [ 0.16927134-0.08343377j],
       [ 0.16383047+0.01115014j],
       [ 0.2113468 -0.34621153j],
       [ 0.18738358-0.31023013j],
       [ 0.01600181-0.26376513j],
       [ 0.0325191 -0.0642966j ],
       [-0.09326695-0.0501596j ]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[0.16041622+0.17553939j],
       [0.21777338-0.14737298j],
       [0.02969631+0.31022509j],
       [0.0568295 +0.38537556j],
       [0.03706941-0.12022772j],
       [0.22443984+0.10318929j],
       [0.02896206-0.16115352j],
       [0.22928714+0.04397831j],
       [0.05548751-0.02404167j],
       [0.12674378-0.16167124j],
       [0.06280853+0.3793006j ],
       [0.27137171+0.19554771j],
       [0.05311602+0.04071613j],
       [0.1141018 +0.31051271j],
       [0.14398306+0.09700215j],
       [0.13285177+0.00408007j]])}, 2: {'1': array([[ 0.09473509-0.226366j  ],
       [-0.08313891+0.24890757j],
       [ 0.04796245-0.01633204j],
       [-0.12560944+0.19632941j],
       [-0.24448628+0.25551814j],
       [-0.22485984+0.30774169j],
       [-0.09189453+0.04891011j],
       [-0.01122809+0.00729946j],
       [-0.17957686+0.23873291j],
       [-0.09668175+0.17910883j],
       [-0.05685035+0.10266563j],
       [-0.24321942+0.34195158j],
       [-0.26561236+0.27783431j],
       [-0.16383038+0.17943274j],
       [-0.00969262-0.03285011j],
       [-0.05969204-0.02526906j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[-0.05687471+0.01954366j],
       [-0.17566402-0.07011997j],
       [-0.05902091+0.24137809j],
       [-0.19068375-0.12204094j],
       [ 0.03877845+0.11283983j],
       [-0.0663642 +0.32056381j],
       [-0.00080739-0.34508334j],
       [-0.25048116-0.10817186j],
       [-0.21739921-0.0381771j ],
       [-0.1218616 -0.27987921j],
       [-0.07194636-0.1816137j ],
       [-0.23387245-0.11473924j],
       [-0.08165109+0.3083158j ],
       [-0.07235398+0.22055687j],
       [-0.19244328-0.16213785j],
       [-0.25363854-0.03866653j]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-22 06:26:02.808482,person_agree3,"blue
"
0,2019-08-22 06:27:10.896599,person_rankings3,"{'a': '4', 'c': '5', 'b': '6', 'd': '1', 'c_and_d': '3', 'b_and_d': '7', 'a_and_b': '8', 'a_and_d': '2', 'b_and_c': '9'}
"
0,2019-08-22 06:27:18.438714,robot1,"{'rankings': ['c_and_d', 'b_and_c', 'a_and_d', 'b_and_d', 'a_and_b', 'a_and_c', 'c', 'a', 'd', 'b'], 'intro': 'my_ranking_is'}"
0,2019-08-22 06:27:38.308939,robot2,"{'rankings': ['b_and_c', 'a_and_c', 'b', 'c_and_d', 'b_and_d', 'a_and_b', 'c', 'd', 'a', 'a_and_d'], 'intro': 'my_ranking_is'}"
